question_id,assunto,card_key,link_type,precision,reason
2074094,Resolução CONTRAN nº 967/2022 - Critérios para a Baixa do Registro de Veículos,contran_967_baixa_sinistro,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
2178115,Resolução CONTRAN nº 967/2022 - Critérios para a Baixa do Registro de Veículos,contran_967_baixa_sinistro,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
2178116,Resolução CONTRAN nº 967/2022 - Critérios para a Baixa do Registro de Veículos,contran_24_968_identificacao_chassi_vin,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
2178133,Resolução CONTRAN nº 967/2022 - Critérios para a Baixa do Registro de Veículos,contran_967_baixa_sinistro,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
2178134,Resolução CONTRAN nº 967/2022 - Critérios para a Baixa do Registro de Veículos,contran_967_baixa_sinistro,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
2178135,Resolução CONTRAN nº 967/2022 - Critérios para a Baixa do Registro de Veículos,contran_967_baixa_sinistro,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
2178137,Resolução CONTRAN nº 967/2022 - Critérios para a Baixa do Registro de Veículos,contran_967_baixa_sinistro,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
2178138,Resolução CONTRAN nº 967/2022 - Critérios para a Baixa do Registro de Veículos,contran_967_baixa_sinistro,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
2178139,Resolução CONTRAN nº 967/2022 - Critérios para a Baixa do Registro de Veículos,subject_overview::resolucao-contran-n-967-2022-criterios-para-a-baixa-do-registro-de-veiculos,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
2465723,Resolução CONTRAN nº 973/2022 - Institui o Regulamento de Sinalização Viária,subject_overview::resolucao-contran-n-973-2022-institui-o-regulamento-de-sinalizacao-viaria,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
305790,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
332619,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
333410,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
333419,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
333429,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
496545,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
496546,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
517809,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
626006,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
752509,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
801655,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
801665,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
801666,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
801667,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
820237,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
859913,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
859917,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
859918,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
859919,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
904806,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
912589,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
912591,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
937716,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
937717,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
937721,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
937722,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
937723,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
937770,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
948610,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
952629,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1071277,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1071278,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1071279,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1071281,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1071283,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1071285,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1119522,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1119528,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1122245,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1226656,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1226675,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1290658,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1402617,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1476039,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1476157,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1476164,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1476315,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1476316,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1515793,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1515829,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1515837,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1515839,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1515842,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1515844,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1515846,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1515849,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1515851,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1515853,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1515855,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1515856,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1515857,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1515858,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1515859,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1515861,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1523382,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1699254,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1699255,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1871016,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1871020,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1874443,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,subject_overview::resolucao-contran-n-985-2022-manual-brasileiro-de-fiscalizacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
27871,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,contran_993_equipamentos_obrigatorios,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
823835,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,subject_overview::resolucao-contran-n-993-2023-equipamentos-obrigatorios-para-a-frota-de-veiculos-em-circula,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
971628,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,subject_overview::resolucao-contran-n-993-2023-equipamentos-obrigatorios-para-a-frota-de-veiculos-em-circula,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1176181,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,ctb_veiculos_classificacao_especie_categoria,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1402673,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,subject_overview::resolucao-contran-n-993-2023-equipamentos-obrigatorios-para-a-frota-de-veiculos-em-circula,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1402683,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,contran_993_equipamentos_obrigatorios,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1402684,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,contran_993_equipamentos_obrigatorios,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1503661,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,subject_overview::resolucao-contran-n-993-2023-equipamentos-obrigatorios-para-a-frota-de-veiculos-em-circula,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
